{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar
271;9.84E-05;0.000337981;0.0001821;0.000114155;0;0.2037;0.538365854;0.346766839;0
272;1.03E-04;0.00034117;0.000158603;0.000114155;0;0.2238;0.555365854;0.346614138;0
273;1.10E-04;0.000345232;0.000146855;0.000114155;3.77E-04;0.245;0.570292683;0.34647098;0.000377358
274;0.000114413;0.000347751;0.000164478;0.000114155;0.027762803;0.2622;0.596292683;0.346289646;0.027762803
275;0.000122597;0.00033174;0.000187974;0.000114155;0.101617251;0.2944;0.62795122;0.346146488;0.101617251
276;0.000126863;0.000308345;0.000206772;0.000114155;0.172075472;0.3457;0.672780488;0.345974698;0.172075472
277;0.000132972;0.000284122;0.000187974;0.000114155;0.220485175;0.3922;0.704756098;0.345821997;0.220485175
278;0.000138117;0.000268887;0.000190324;0.000114155;0.237681941;0.4288;0.715146341;0.345650207;0.237681941
279;0.000132259;0.000252273;0.000213821;0.000114155;0.208463612;0.4816;0.740219512;0.345497505;0.208463612
280;0.000128594;0.000238844;0.00022322;0.000114155;0.147654987;0.4946;0.751756098;0.345354347;0.147654987
281;0.0001248;0.000242486;0.00022322;0.000114155;0.074393531;0.5164;0.770365854;0.345182558;0.074393531
282;0.000122829;0.000252142;0.000164478;0.000114155;0.012560647;0.5248;0.796926829;0.345029856;0.012560647
283;0.000129055;0.000270482;0.000117484;0.000114155;0.000215633;0.514;0.819097561;0.344858066;0.000215633
284;0.000135401;0.000269576;8.81E-05;0.000114155;0;0.5047;0.81395122;0.344705364;0
285;0.000131265;0.000269699;5.87E-05;0.000114155;0;0.502;0.820829268;0.344533575;0
286;0.000124456;0.000262431;3.76E-05;0.000114155;0;0.4837;0.840878049;0.344390417;0
287;0.000117873;0.00026325;2.35E-05;0.000114155;0;0.4888;0.851560976;0.344237715;0
288;0.000126374;0.000260517;9.40E-06;0.000114155;0;0.4923;0.836731707;0.344065925;0
289;0.000124772;0.000260122;5.87E-06;0.000114155;0;0.4822;0.827560976;0.343913223;0
290;1.14E-04;0.000263049;2.35E-06;0.000114155;0;0.4552;0.81502439;0.343741434;0
291;1.10E-04;0.000258838;1.17E-06;0.000114155;0;0.4289;0.79602439;0.343598276;0
292;1.04E-04;0.000254942;1.41E-05;0.000114155;0;0.4341;0.789390244;0.343445574;0
293;9.71E-05;0.000253264;3.76E-05;0.000114155;0;0.4458;0.798;0.343273784;0
294;9.30E-05;0.00025764;9.40E-05;0.000114155;0;0.4532;0.812463415;0.343121082;0
295;9.38477E-05;0.000261184;0.0001821;0.000114155;0;0.4706;0.821073171;0.342949293;0
296;9.62146E-05;0.000263297;0.000158603;0.000114155;0;0.5056;0.828512195;0.342806135;0
297;9.9902E-05;0.000265549;0.000146855;0.000114155;0.000107817;0.522;0.837170732;0.342624801;0.000107817
298;0.000103741;0.000266408;0.000164478;0.000114155;0.013908356;0.5301;0.844634146;0.342481643;0.013908356
299;0.000113892;0.000252956;0.000187974;0.000114155;0.056280323;0.579;0.858341463;0.342328942;0.056280323
300;0.000121454;0.000233747;0.000206772;0.000114155;0.105552561;0.6201;0.887658537;0.342157152;0.105552561
301;0.000128574;0.000213922;0.000187974;0.000114155;0.143989218;0.6413;0.902634146;0.34200445;0.143989218
302;0.00013494;0.000200937;0.000190324;0.000114155;0.158382749;0.6574;0.906878049;0.34183266;0.158382749
303;0.000127276;0.000187175;0.000213821;0.000114155;0.158382749;0.6611;0.919390244;0.341689502;0.158382749
304;0.000122393;0.000175821;0.00022322;0.000114155;0.118059299;0.69;0.929292683;0.341536801;0.118059299
305;0.000118509;0.000177591;0.00022322;0.000114155;0.059568733;0.7128;0.931658537;0.341365011;0.059568733
306;0.000117385;0.000184424;0.000164478;0.000114155;1.12E-02;0.7121;0.926341463;0.341212309;0.01115903
307;0.00012616;0.000198101;0.000117484;0.000114155;0.000215633;0.7033;0.92195122;0.34104052;0.000215633
308;0.000135595;0.000196862;8.81E-05;0.000114155;0;0.6992;0.922609756;0.340897362;0
309;0.000133326;0.000196579;5.87E-05;0.000114155;0;0.6874;0.91495122;0.340725572;0
310;0.000127491;0.000190465;3.76E-05;0.000114155;0;0.6714;0.902341463;0.34057287;0
311;0.000121194;0.000190157;2.35E-05;0.000114155;0;0.6516;0.895390244;0.340420168;0
312;0.000127884;0.000187954;9.40E-06;0.000114155;0;0.6387;0.886780488;0.340248379;0
313;0.000126589;0.000187593;5.87E-06;0.000114155;0;0.6251;0.888658537;0.340105221;0
314;0.000116879;0.000189614;2.35E-06;0.000114155;0;0.6109;0.892390244;0.339933431;0
315;1.14E-04;0.000186669;1.17E-06;0.000114155;0;0.5903;0.881268293;0.339780729;0
316;1.09E-04;0.000184703;1.41E-05;0.000114155;0;0.5737;0.861902439;0.33960894;0
317;1.05E-04;0.000185107;3.76E-05;0.000114155;0;0.5489;0.842073171;0.339456238;0
318;0.000105017;0.000190561;9.40E-05;0.000114155;0;0.5107;0.826536585;0.33931308;0
319;0.000115504;0.00019618;0.0001821;0.000114155;0;0.4698;0.806487805;0.33914129;0
320;0.00013339;0.000201024;0.000158603;0.000114155;0;0.4314;0.773536585;0.338988588;0
321;0.000146463;0.000205728;0.000146855;0.000114155;3.23E-04;0.3909;0.731487805;0.338816799;0.00032345
322;0.000146805;0.000209591;0.000164478;0.000114155;0.025121294;0.3414;0.664609756;0.338664097;0.025121294
323;0.000148716;0.000202057;0.000187974;0.000114155;0.105013477;0.3872;0.606487805;0.338520939;0.105013477
324;0.00015043;0.00018909;0.000206772;0.000114155;0.186091644;0.4247;0.568658537;0.338339605;0.186091644
325;0.000153968;0.000174998;0.000187974;0.000114155;0.233153639;0.4114;0.522439024;0.338196447;0.233153639
326;0.00015488;0.000166324;0.000190324;0.000114155;0.239191375;0.3766;0.457512195;0.338024658;0.239191375
327;0.000152697;0.000157045;0.000213821;0.000114155;0.218598383;0.2876;0.397609756;0.337871956;0.218598383
328;0.000149468;0.000149869;0.00022322;0.000114155;0.157951482;0.274;0.356195122;0.337700166;0.157951482
329;0.000146705;0.000154236;0.00022322;0.000114155;0.080700809;0.2996;0.332658537;0.337547465;0.080700809
330;0.000145559;0.000163961;0.000164478;0.000114155;1.36E-02;0.2865;0.310097561;0.337404307;0.013584906
331;0.000153582;0.000180829;0.000117484;0.000114155;0.000215633;0.2545;0.283073171;0.337232517;0.000215633
332;0.000161888;0.000184442;8.81E-05;0.000114155;0;0.2115;0.255682927;0.337079815;0
333;0.000154282;0.000189231;5.87E-05;0.000114155;0;0.1745;0.232097561;0.336908025;0
334;0.000142422;0.000188412;3.76E-05;0.000114155;0;0.1343;0.21395122;0.336755324;0
335;0.000132626;0.000193468;2.35E-05;0.000114155;0;0.1013;0.21204878;0.336583534;0
336;0.000139186;0.000196639;9.40E-06;0.000114155;0;0.0861;0.222731707;0.336440376;0
337;0.000135832;0.000201743;5.87E-06;0.000114155;0;0.0837;0.237731707;0.336287674;0
338;0.000122729;0.000209618;2.35E-06;0.000114155;0;0.0862;0.250439024;0.336115885;0
339;0.000120123;0.000212151;1.17E-06;0.000114155;0;0.0925;0.262219512;0.335963183;0
340;1.14E-04;0.000215415;1.41E-05;0.000114155;0;0.1027;0.271097561;0.335791393;0
341;1.09E-04;0.000220987;3.76E-05;0.000114155;0;0.1141;0.269634146;0.335648235;0
342;0.000108224;0.000232386;9.40E-05;0.000114155;0;0.124;0.268585366;0.335495533;0
343;0.00011737;0.000243419;0.0001821;0.000114155;0;0.1363;0.286170732;0.335323744;0
344;0.000135331;0.000253532;0.000158603;0.000114155;0;0.1474;0.306829268;0.335171042;0
345;0.000147674;0.000264018;0.000146855;0.000114155;5.93E-04;0.1379;0.318536585;0.334999252;0.000592992
346;0.000145621;0.000273192;0.000164478;0.000114155;0.047115903;0.1116;0.326170732;0.334856094;0.047115903
347;0.000146341;0.000266557;0.000187974;0.000114155;0.182587601;0.1045;0.338170732;0.334674761;0.182587601
348;0.00014537;0.000251894;0.000206772;0.000114155;0.312560647;0.1244;0.365731707;0.334531603;0.312560647
349;0.000148521;0.000234941;0.000187974;0.000114155;0.389056604;0.1433;0.381170732;0.334378901;0.389056604
350;0.000148766;0.00022458;0.000190324;0.000114155;0.422048518;0.1429;0.385097561;0.334207111;0.422048518
351;0.000145387;0.00021255;0.000213821;0.000114155;0.389433962;0.1402;0.389439024;0.334063953;0.389433962
352;0.000141221;0.000202836;0.00022322;0.000114155;0.307654987;0.1529;0.397439024;0.33388262;0.307654987
353;0.000137616;0.000207835;0.00022322;0.000114155;0.170026954;0.1808;0.409219512;0.333739462;0.170026954
354;0.000136388;0.000218778;0.000164478;0.000114155;3.92E-02;0.1896;0.425780488;0.33358676;0.039191375
355;0.000145103;0.00023873;0.000117484;0.000114155;0.001455526;0.1997;0.450317073;0.33341497;0.001455526
356;0.00015392;0.000242296;8.81E-05;0.000114155;0.000107817;0.2087;0.47904878;0.333271812;0.000107817
357;0.000147353;0.000247516;5.87E-05;0.000114155;0;0.2151;0.502536585;0.333090479;0
358;0.000136966;0.000246121;3.76E-05;0.000114155;0;0.2199;0.523536585;0.332947321;0
359;0.00012753;0.000252436;2.35E-05;0.000114155;0;0.2211;0.536536585;0.332775531;0
360;0.000134646;0.000255761;9.40E-06;0.000114155;0;0.2192;0.531585366;0.332622829;0
361;0.000131619;0.000261699;5.87E-06;0.000114155;0;0.2181;0.519707317;0.332479671;0
362;0.00011873;0.000271446;2.35E-06;0.000114155;0;0.2208;0.51095122;0.332298338;0
363;0.000116064;0.000274247;1.17E-06;0.000114155;0;0.2282;0.51497561;0.33215518;0
364;1.11E-04;0.000277313;1.41E-05;0.000114155;0;0.2372;0.52395122;0.33198339;0
365;1.06E-04;0.000282872;3.76E-05;0.000114155;0;0.2455;0.536463415;0.331830689;0
366;0.000105872;0.000295123;9.40E-05;0.000114155;0;0.2516;0.547829268;0.331658899;0
367;0.000114722;0.000306678;0.0001821;0.000114155;0;0.2504;0.558439024;0.331506197;0
368;0.000131691;0.000316715;0.000158603;0.000114155;0;0.2406;0.567878049;0.331363039;0
369;0.00014364;0.000327542;0.000146855;0.000114155;4.85E-04;0.2052;0.58097561;0.33119125;0.000485175
370;0.000144179;0.000336792;0.000164478;0.000114155;0.054501348;0.1741;0.602512195;0.331038548;0.054501348
371;0.000144517;0.000327029;0.000187974;0.000114155;0.188571429;0.2054;0.637073171;0.330866758;0.188571429
372;0.00014527;0.00030872;0.000206772;0.000114155;0.301455526;0.2443;0.672;0.330714056;0.301455526
373;0.00014829;0.00028825;0.000187974;0.000114155;0.348894879;0.2739;0.70497561;0.330570898;0.348894879
374;0.000148018;0.0002758;0.000190324;0.000114155;0.346576819;0.2913;0.72504878;0.330399109;0.346576819
375;0.000144024;0.000261244;0.000213821;0.000114155;0.301940701;0.3084;0.750390244;0.330246407;0.301940701
376;0.000139387;0.000249595;0.00022322;0.000114155;0.229272237;0.3662;0.775414634;0.330074617;0.229272237
377;0.000135493;0.000255768;0.00022322;0.000114155;0.117466307;0.4538;0.797073171;0.329921915;0.117466307
378;0.000133318;0.000268316;0.000164478;0.000114155;0.023396226;0.495;0.795414634;0.329750126;0.023396226
379;0.000140529;0.00028974;0.000117484;0.000114155;0.000916442;0.5032;0.768487805;0.329606968;0.000916442
380;0.000148945;0.000290131;8.81E-05;0.000114155;0.000107817;0.5008;0.749390244;0.329454266;0.000107817
381;0.000141453;0.000291026;5.87E-05;0.000114155;0;0.4954;0.698170732;0.329282476;0
382;0.00013063;0.000283488;3.76E-05;0.000114155;0;0.4931;0.63095122;0.329129774;0
383;0.000121705;0.000284191;2.35E-05;0.000114155;0;0.5076;0.65097561;0.328957985;0
384;0.000127496;0.000280665;9.40E-06;0.000114155;0;0.5103;0.725560976;0.328814827;0
385;0.000124765;0.000279424;5.87E-06;0.000114155;0;0.4831;0.777219512;0.328633493;0
386;0.000113371;0.000281665;2.35E-06;0.000114155;0;0.4595;0.797756098;0.328461704;0
387;1.12E-04;0.000276028;1.17E-06;0.000114155;0;0.4028;0.811682927;0.328261283;0
388;1.07E-04;0.000270554;1.41E-05;0.000114155;0;0.3601;0.815268293;0.328089493;0
389;1.02E-04;0.000267356;3.76E-05;0.000114155;0;0.3484;0.818146341;0.327917703;0
390;0.000102047;0.000270302;9.40E-05;0.000114155;0;0.3346;0.82397561;0.327717282;0
391;0.000111298;0.000272368;0.0001821;0.000114155;0;0.339;0.826365854;0.327545493;0
392;0.000131193;0.000273134;0.000158603;0.000114155;0;0.3872;0.818170732;0.327345071;0
393;0.000143775;0.000274176;0.000146855;0.000114155;0.000107817;0.3977;0.795560976;0.327173282;0.000107817
394;0.000143847;0.000274245;0.000164478;0.000114155;0.019838275;0.429;0.742195122;0.326982404;0.019838275
395;0.000146344;0.000260706;0.000187974;0.000114155;0.099514825;0.4718;0.714512195;0.326801071;0.099514825
396;0.000148868;0.000242149;0.000206772;0.000114155;0.197250674;0.508;0.732268293;0.326629281;0.197250674
397;0.00015252;0.000223645;0.000187974;0.000114155;0.262749326;0.5082;0.736097561;0.32642886;0.262749326
398;0.000152199;0.000212829;0.000190324;0.000114155;0.311590296;0.4957;0.70404878;0.326257071;0.311590296
399;0.000148215;0.000201412;0.000213821;0.000114155;0.296495957;0.4661;0.649195122;0.326066193;0.296495957
400;0.000145711;0.000192736;0.00022322;0.000114155;0.231752022;0.4002;0.615512195;0.32588486;0.231752022
401;0.000141991;0.000198395;0.00022322;0.000114155;0.130781671;0.3586;0.613097561;0.32571307;0.130781671
402;0.000140616;0.000209656;0.000164478;0.000114155;0.032291105;0.3221;0.596292683;0.325512649;0.032291105
403;0.000149844;0.000229257;0.000117484;0.000114155;0.001132075;0.2996;0.556073171;0.325340859;0.001132075
404;0.000160274;0.000232872;8.81E-05;0.000114155;5.39084E-05;0.2784;0.485780488;0.325149982;5.39084E-05
405;0.000153245;0.00023813;5.87E-05;0.000114155;0;0.2488;0.384487805;0.324968649;0
406;0.000143162;0.000237282;3.76E-05;0.000114155;0;0.2215;0.283634146;0.324796859;0
407;0.000134048;0.000244119;2.35E-05;0.000114155;0;0.2095;0.19295122;0.324596438;0
408;0.000140915;0.000248373;9.40E-06;0.000114155;0;0.1905;0.144317073;0.324424648;0
409;0.000137476;0.000255397;5.87E-06;0.000114155;0;0.1635;0.133853659;0.324224227;0
410;0.000124922;0.000266419;2.35E-06;0.000114155;0;0.1307;0.136365854;0.324052438;0
411;1.22E-04;0.000270971;1.17E-06;0.000114155;0;0.1008;0.156365854;0.323880648;0
412;1.16E-04;0.000276075;1.41E-05;0.000114155;0;0.0744;0.208195122;0.323680227;0
413;1.11E-04;0.000283869;3.76E-05;0.000114155;0;0.0499;0.258292683;0.323508437;0
414;1.10E-04;0.000298537;9.40E-05;0.000114155;0;0.0327;0.300512195;0.323308016;0
415;1.18E-04;0.00031264;0.0001821;0.000114155;0;0.0254;0.335902439;0.323136226;0
416;1.35E-04;0.000325349;0.000158603;0.000114155;0;0.0243;0.371804878;0.322964437;0
417;0.000147007;0.00033903;0.000146855;0.000114155;9.70E-04;0.029;0.414073171;0.322764016;0.00097035
418;0.000146247;0.000351275;0.000164478;0.000114155;0.043072776;0.0338;0.435902439;0.322592226;0.043072776
419;0.00014678;0.000343824;0.000187974;0.000114155;0.140754717;0.0383;0.45797561;0.322391805;0.140754717
420;0.000147019;0.000327141;0.000206772;0.000114155;0.244690027;0.051;0.500658537;0.322220015;0.244690027
421;0.000148673;0.000308128;0.000187974;0.000114155;0.314016173;0.0605;0.538390244;0.322029138;0.314016173
422;0.000147712;0.000297609;0.000190324;0.000114155;0.326091644;0.0684;0.581317073;0.321847804;0.326091644
423;0.000143082;0.000284653;0.000213821;0.000114155;0.302264151;0.0766;0.620707317;0.321676015;0.302264151
424;0.000138149;0.000274363;0.00022322;0.000114155;0.230619946;0.0978;0.658219512;0.321475594;0.230619946
425;0.000132947;0.000283155;0.00022322;0.000114155;0.118382749;0.1442;0.695707317;0.321303804;0.118382749
426;0.000129877;0.000298783;0.000164478;0.000114155;0.025768194;0.1817;0.721365854;0.321112927;0.025768194
427;0.00013878;0.000324539;0.000117484;0.000114155;0.0006469;0.2083;0.73902439;0.320931593;0.0006469
428;0.000146419;0.000328241;8.81E-05;0.000114155;0;0.2301;0.750707317;0.320759804;0
429;0.000139604;0.000333202;5.87E-05;0.000114155;0;0.2439;0.759414634;0.320559382;0
430;0.000130637;0.000329457;3.76E-05;0.000114155;0;0.2482;0.746536585;0.320387593;0
431;0.000123203;0.000335864;2.35E-05;0.000114155;0;0.2433;0.713243902;0.320196716;0
432;0.00013065;0.000337522;9.40E-06;0.000114155;0;0.2351;0.683073171;0.320015382;0
433;0.000126875;0.000342583;5.87E-06;0.000114155;0;0.2342;0.678268293;0.319843592;0
434;1.14E-04;0.000352464;2.35E-06;0.000114155;0;0.2353;0.674073171;0.319643171;0
435;1.11E-04;0.00035306;1.17E-06;0.000114155;0;0.2356;0.660292683;0.319471382;0
436;1.05E-04;0.000353417;1.41E-05;0.000114155;0;0.2364;0.633804878;0.319280504;0
437;9.86E-05;0.00035647;3.76E-05;0.000114155;0;0.2401;0.607902439;0.319099171;0
438;9.51E-05;0.000367304;9.40E-05;0.000114155;0;0.2394;0.583219512;0.318927381;0
439;9.73E-05;0.000376625;0.0001821;0.000114155;0;0.2405;0.569439024;0.31872696;0
440;1.02E-04;0.000384163;0.000158603;0.000114155;0;0.2412;0.573268293;0.318555171;0
441;1.08E-04;0.000392944;0.000146855;0.000114155;0.000431267;0.1978;0.563;0.318364293;0.000431267
442;0.000113102;0.00040004;0.000164478;0.000114155;0.039730458;0.1691;0.524609756;0.31818296;0.039730458
443;0.000120649;0.000385236;0.000187974;0.000114155;0.150997305;0.2028;0.465365854;0.31801117;0.150997305
444;0.000125011;0.000361406;0.000206772;0.000114155;0.261024259;0.2101;0.418439024;0.317810749;0.261024259
445;0.00013055;0.000336096;0.000187974;0.000114155;0.329595687;0.1938;0.376853659;0.317638959;0.329595687
446;0.000134315;0.000320879;0.000190324;0.000114155;0.366469003;0.1683;0.333878049;0.317448082;0.366469003
447;0.00012766;0.00030365;0.000213821;0.000114155;0.333261456;0.1488;0.297609756;0.317266749;0.333261456
448;0.000122109;0.000289961;0.00022322;0.000114155;0.239568733;0.178;0.282073171;0.317075871;0.239568733
449;0.000116792;0.00029658;0.00022322;0.000114155;0.119838275;0.2412;0.27002439;0.316894538;0.119838275
450;0.000113707;0.000310023;0.000164478;0.000114155;0.026684636;0.2678;0.24797561;0.316722748;0.026684636
451;0.000121469;0.000333663;0.000117484;0.000114155;0.000485175;0.2601;0.218243902;0.316531871;0.000485175
452;0.000129833;0.000334239;8.81E-05;0.000114155;0;0.2405;0.177268293;0.316350537;0
453;0.000126163;0.00033596;5.87E-05;0.000114155;0;0.2153;0.141634146;0.31615966;0
454;0.000119881;0.000328944;3.76E-05;0.000114155;0;0.186;0.10904878;0.315978327;0
455;0.000114094;0.000332061;2.35E-05;0.000114155;0;0.1586;0.119560976;0.315806537;0
456;0.000122747;0.000330254;9.40E-06;0.000114155;0;0.137;0.141902439;0.31561566;0
457;1.22E-04;0.000331762;5.87E-06;0.000114155;0;0.1224;0.17397561;0.315434326;0
458;1.10E-04;0.000337948;2.35E-06;0.000114155;0;0.1136;0.208609756;0.315243449;0
459;1.07E-04;0.000335176;1.17E-06;0.000114155;0;0.1067;0.238317073;0.315062115;0
460;1.01E-04;0.000332289;1.41E-05;0.000114155;0;0.1029;0.257365854;0.314890326;0
461;9.38E-05;0.000332061;3.76E-05;0.000114155;0;0.0995;0.271853659;0.314699449;0
462;9.01E-05;0.000339258;9.40E-05;0.000114155;0;0.0943;0.286707317;0.314518115;0
463;9.05614E-05;0.000345294;0.0001821;0.000114155;0;0.0886;0.30197561;0.314327238;0
464;9.2587E-05;0.000349775;0.000158603;0.000114155;0;0.0838;0.315853659;0.314145904;0
465;9.60601E-05;0.000355336;0.000146855;0.000114155;3.23E-04;0.0688;0.32495122;0.313974115;0.00032345
466;0.000100139;0.000359605;0.000164478;0.000114155;0.019137466;0.055;0.312195122;0.313783237;0.019137466
467;0.000110571;0.000344848;0.000187974;0.000114155;0.077789757;0.0526;0.301341463;0.313601904;0.077789757
468;0.000119573;0.000322522;0.000206772;0.000114155;0.151752022;0.0545;0.319731707;0.313411027;0.151752022
469;0.000127157;0.000299403;0.000187974;0.000114155;0.185768194;0.0623;0.34797561;0.313229693;0.185768194
470;0.000132498;0.000285664;0.000190324;0.000114155;0.190080863;0.075;0.382390244;0.313057903;0.190080863
471;0.000124994;0.000270487;0.000213821;0.000114155;0.17277628;0.0907;0.411902439;0.312867026;0.17277628
472;0.00012023;0.000258548;0.00022322;0.000114155;0.13703504;0.1231;0.443536585;0.312685693;0.13703504
473;0.000115342;0.000264915;0.00022322;0.000114155;0.073315364;0.1823;0.488609756;0.312494815;0.073315364
474;0.000112968;0.000277661;0.000164478;0.000114155;0.017520216;0.2205;0.52597561;0.312313482;0.017520216
475;0.000121125;0.000299749;0.000117484;0.000114155;0.000431267;0.2242;0.546682927;0.312122605;0.000431267
476;0.000132663;0.000301166;8.81E-05;0.000114155;0;0.2112;0.554121951;0.311950815;0
477;0.000130959;0.000303971;5.87E-05;0.000114155;0;0.1931;0.549804878;0.311769482;0
478;0.00012554;0.000298959;3.76E-05;0.000114155;0;0.1779;0.527243902;0.311578604;0
479;0.000118628;0.000303337;2.35E-05;0.000114155;0;0.1633;0.497341463;0.311397271;0
480;0.000126671;0.000303922;9.40E-06;0.000114155;0;0.1455;0.464902439;0.311206393;0
481;0.000124334;0.000307747;5.87E-06;0.000114155;0;0.1302;0.442439024;0.311034604;0
482;0.000114363;0.000316224;2.35E-06;0.000114155;0;0.1217;0.430414634;0.31085327;0
483;0.000113187;0.000316798;1.17E-06;0.000114155;0;0.1108;0.419804878;0.310662393;0
